"journeyID","touchpoint_type","device"
6565,"Paid","fixed"
6565,"Organic","fixed"
6565,"Paid","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Paid","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Paid","fixed"
6565,"Organic","fixed"
6565,"Paid","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Paid","fixed"
6565,"Organic","fixed"
6565,"Paid","fixed"
6565,"Organic","fixed"
6565,"Paid","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Paid","fixed"
6565,"Organic","fixed"
6565,"Paid","fixed"
6565,"Organic","fixed"
6565,"Paid","fixed"
6565,"Organic","fixed"
6565,"Paid","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Paid","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Paid","fixed"
6565,"Organic","fixed"
6565,"Paid","fixed"
6565,"Organic","fixed"
6565,"Paid","fixed"
6565,"Organic","fixed"
6565,"Paid","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Paid","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Paid","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Paid","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Paid","fixed"
6565,"Paid","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Paid","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6565,"Organic","fixed"
6566,"Organic","mobile"
6566,"Organic","mobile"
6566,"Organic","mobile"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","mobile"
6566,"Organic","mobile"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","mobile"
6566,"Organic","mobile"
6566,"Organic","mobile"
6566,"Organic","fixed"
6566,"Organic","mobile"
6566,"Organic","mobile"
6566,"Organic","mobile"
6566,"Organic","mobile"
6566,"Organic","mobile"
6566,"Organic","mobile"
6566,"Organic","mobile"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Generic search","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Generic search","fixed"
6566,"Generic search","fixed"
6566,"Organic","fixed"
6566,"Generic search","fixed"
6566,"Generic search","fixed"
6566,"Organic","fixed"
6566,"Generic search","fixed"
6566,"Generic search","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Generic search","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6566,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Paid","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Paid","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Paid","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Paid","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Generic search","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Paid","fixed"
6976,"Paid","fixed"
6976,"Paid","fixed"
6976,"Paid","fixed"
6976,"Paid","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Paid","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Paid","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Paid","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Paid","fixed"
6976,"Paid","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Organic","fixed"
6976,"Paid","fixed"
